seconds_in_video,angle_radians,angle_degrees
241.02,0.9145966190001903,52.40252622564546
241.04,0.9023045741518347,51.69824393424916
241.06,0.9039036914721806,51.789866607651255
241.08,0.8237700602954361,47.198547744165836
241.1,0.7235025722980567,41.45364385953736
241.12,0.563431652627927,32.282255739661295
241.14,0.49594721519436497,28.415682291903526
241.16,0.47369669669102266,27.140821489684267
241.18,0.4204062101878987,24.087501524856386
241.2,0.3993789501695231,22.882728271079287
241.22,0.34799687231807513,19.938752067578694
241.24,0.29820711552671925,17.086009140451175
241.26,0.29262742413882276,16.76631637293921
241.28,0.2890808897837753,16.56311492249684
241.3,0.28283452433227513,16.20522454482955
241.32,0.2785264818497268,15.95839189261647
241.34,0.30162805438690937,17.282014499112364
241.36,0.3110125488357728,17.819706423896186
241.38,0.32006034992242766,18.33810724003539
241.4,0.3055159941357663,17.504777037723017
241.42,0.34940541100378725,20.019455389550902
241.44,0.3705151132002302,21.228952232185126
241.46,0.36855467216135035,21.116627234673068
241.48,0.3962165710027944,22.701537291605636
241.5,0.3969684389546635,22.74461615199888
241.52,0.3989017128809414,22.855384588617287
241.54,0.37923205920355746,21.72839644841921
241.56,0.37152623935265344,21.28688549327428
241.58,0.3723668036344532,21.335046279030852
241.6,0.3530309422553438,20.227183028757878
241.62,0.3365374806584393,19.282177289694147
241.64,0.3106356269173999,17.798110388767444
241.66,0.3320595839946685,19.025612709764367
241.68,0.3758936627103359,21.53712041901634
241.7,0.4305022311623728,24.66596091656931
241.72,0.40193816248236053,23.029360335482785
241.74,0.3955125482957892,22.66119976181286
241.76,0.3938591765301462,22.566468537675423
241.78,0.383130046781968,21.951734685256554
241.8,0.3804875197446012,21.80032903876623
241.82,0.38114419014550144,21.837953481268976
241.84,0.3762453683313874,21.55727166673362
241.86,0.34150080963218205,19.566555092224604
241.88,0.3238813519438914,18.557034529376217
241.9,0.3278822691733299,18.78627020080422
241.92,0.35864201015989944,20.548673538250227
241.94,0.36279624196401633,20.786693487745143
241.96,0.3457293533908092,19.808832803080325
241.98,0.3603413765992581,20.646040063071652
242.0,0.3616495388604403,20.720992239555684
242.02,0.36127745315631915,20.69967329909239
242.04,0.39222806683788447,22.473012836385944
242.06,0.38481108043190276,22.048050818617288
242.08,0.3833290886747455,21.963138945659
242.1,0.3839947138295917,22.001276457769432
242.12,0.38354451142731016,21.975481760192046
242.14,0.37759935082275375,21.63484914902352
242.16,0.37446673957766213,21.45536374582455
242.18,0.38231002273030257,21.90475076799691
242.2,0.39310884158806264,22.523477512272844
242.22,0.3998139312273348,22.907650849860033
242.24,0.40114681113289424,22.984019243046387
242.26,0.35756623564733475,20.48703619897253
242.28,0.35211868549009706,20.174914566276982
242.3,0.3671350778396078,21.035290471416484
242.32,0.36939634074608574,21.164851292327157
242.34,0.37891783065975204,21.71039247905662
242.36,0.38253853294070955,21.917843438628875
242.38,0.38004542034383504,21.774998608977064
242.4,0.37599032651589637,21.54265884710663
242.42,0.37483574484372534,21.476506190188072
242.44,0.375550123049582,21.517437046359788
242.46,0.3629264739049239,20.794155228316946
242.48,0.3665186361536539,20.999970964495397
242.5,0.36701889818470396,21.02863386752521
242.52,0.3682780906464555,21.10078028117826
242.54,0.3652211586698519,20.925630980660287
242.56,0.3670623371643964,21.03112273772794
242.58,0.37549835169815915,21.514470766423567
242.6,0.3777323005555703,21.6424666076013
242.62,0.39063017203576833,22.3814602081188
242.64,0.3897038850990458,22.328387876026497
242.66,0.37769197482751055,21.64015611357768
242.68,0.39275940320241737,22.503456167575504
242.7,0.37013974004895994,21.207444934874815
242.72,0.3284777386248839,18.82038808720723
242.74,0.3202698458812859,18.350110474303012
242.76,0.3216537179286826,18.42940050200497
242.78,0.32567157363600474,18.65960667672708
242.8,0.2993181380858956,17.1496660440358
242.82,0.27214141364106664,15.592554432357089
242.84,0.22305088782819213,12.779874489201354
242.86,0.14965755425964594,8.574746231327827
242.88,0.11559631222807454,6.6231808179451805
242.9,0.09166284989808449,5.251894437301409
242.92,0.07013345507290951,4.018350978348088
242.94,0.07873187206372426,4.5110039824153505
242.96,0.09559150872010441,5.476990006949989
242.98,0.08765453438160062,5.022234875250083
243.0,0.07390588918938443,4.234495531713264
243.02,0.07572850032732524,4.338923457610809
243.04,0.08793933962469647,5.038553013662672
243.06,0.09902756480068699,5.673861518537634
243.08,0.12407683719157188,7.109079106408915
243.1,0.15454540695156965,8.854799561456716
243.12,0.19086654686299506,10.93584758548556
243.14,0.19940972945119098,11.425335891398836
243.16,0.19562353834368926,11.208403120509026
243.18,0.2038413396982082,11.679248454999852
243.2,0.24786206296665794,14.201450109395362
243.22,0.25018900290821583,14.334773947227045
243.24,0.2734850871515493,15.669541253551271
243.26,0.2926024398388781,16.764884877998295
243.28,0.30120194148118773,17.257600028018455
243.3,0.32242493885406415,18.47358820610151
243.32,0.34515154326146075,19.77572672130875
243.34,0.3648790757162169,20.906031071173636
243.36,0.3879365327659716,22.227126046428747
243.38,0.3993685624910295,22.882133100942664
243.4,0.4349287291475306,24.919580569142013
